species_id,volume,stratum,qwen_free_text,qwen_category,raw_text_snippet,gold_free_text,gold_category,notes
"2. Hydnocarpus kurzii  (King) Warb. in Engler  & Prantl, Pflanzenfam.  3, 60: 21. f.",2,ambiguous,flowers pale yellow,YELLOW,"M-N. (fig- erroneo sub Gynocardia odorata). 1893; Kanjilal et al., Fl. Assam 1: 87.1934. Taraktogenos kurzii King in J. Asiat. Soc. Bengal 59(2): 123.1890. Ass.: Lantern; Beng.: Chaulamugra, Dalmungri; Garo: Bilibu; Kh.: Dieng-soh- lap; Lus.: Malta; Man.: Chalmugra, Uthou; Nep.: Bandre; Tipp.: Matta. Trees, 10 - 20 (-30) m tall, with narrow crown and hanging branches; bark plain grey, brown or almost black outside, often with white patches, yellow or yellowish brown inside; branchlets tawny tomentose, soon glabrescent. Leaves bifarious, variable, lan- ceolate, oblong-lanceolate, elliptic-oblong, obovate-oblong or even elliptic, usually cuneate, rarely rounded and somewhat inequilateral at base, obtusely short or abruptly long acuminate, or even obtuse at apex, entire, 9 - 25 (-30) x 3 - 7 (-10) cm, membranous and minutely appressed pubescent when young, soon glabrescent; secondary veins 7 - 9 pairs; petioles swollen and slightly geniculate at upper end, 1 - 3 cm long. Male flowers 8 -12 mm across, pale yellow, 3-5 each in two compact fascicles atop a common peduncle 7 -15 mm long; peduncles 2 - 3 mm long, pedicels 7 -10 mm long, all strigosely fulvous tomentose. Sepals ovate-orbicular, concave, ca 5 x 4 mm, fulvous tomentose. Petals broadly ovate to ovate-orbicular, cuneate at base, ciliate along margins, ca 4 mm long; epipetalous scales obovate, densely white pilose at apex. Stamens (15-) 20 - 30; fiaments ca 4 mm long, densely pilose. Female flowers 2 - 5 in a compact fascicle atop a ca 5 mm long peduncle, rarely solitary by abortion; pedicels ca 12 mm long, strigosely fulvous tomentose. Sepals and petals often fewer than in male flowers. Staminodes 10 - 16. Ovary ovoid, obscurely 6 - 7-ribbed, densely fulvous tomentose, with 4 parietal placentae; stigmas 4. Berries globose, somewhat protruded at apex, 8 - 10 cm across; pericarp reddish brown, velvety tomentose, afterwards scurfy. Seeds 12 - 18, tightly packed in fruit, angular-ovoid, 2.2 - 3.2 x 1.6 - 2 cm. Fl. Feb. - April (Nov.), probably throughout the year in flashes; fruiting afterwards. Distrib. India: Evergreen rain forests. Upper Assam, Manipur, Mizoram and Tripura. Bangladesh and Myanmar. Notes. The seeds of this tree yield the proper Chaulmugra oil, much used for all cutaneous complaints.",,,
8. Abelmoschus  Medikus,3,ambiguous,"corolla large, mostly yellow with a dark purple centre, sometimes creamy white or pink",WHITE,"Herbs, undershrubs or trees, often prickly hairy. Leaves palmilobed to-parted, often hastate or sagittate or with pennilobed to -parted segments, rarely entire, extra- floral nectaries absent. Flowers solitary, axillary or in terminal racemes by reduction of upper leaves; pedicels inarticulate. Epicalyx segments 4 -16, usually free, rarely connate at base, persistent or caducous. Calyx spathaceous, lobed or toothed at tip, split to the base on one side, adnate and falling with corolla. Corolla large, mostly yellow with a dark purple centre, sometimes creamy white or pink. Staminal column included, antheriferous throughout. Ovary 5-locular, many-ovuled; style 1, distally 5-branched; 1993 ] MALVACEAE 301 stigmas discoid. Capsules ovoid to oblong or cylindric, beaked or mucronate, loculici- dally dehiscent with longitudinal slits towards base. Seeds many in each locule, reniform. Throughout tropical, subtropical and temperate regions of the old world, chiefly in southeast Asia, ca 15 species; 6 in India. KEY TO THE SPECIES la. Epicalyx segments 6 -16, linear to lanceolate, caducous after dehiscence of the capsule 2 b. Epicalyx segments 4 - 6 , ovate, caducous after dehiscence of the capsule, if linear to lanceolate, then ca- ducous before anthesis 5 2a. Capsules not exceeding epicalyx; epicalyx segments 10 -16, 2 - 5 cm long",,,"AUTO-FLAG: possible genus-level header (epithet token='Medikus', not lowercase) - likely describes the whole genus, not one species"
"5. Lactuca  rapunculoides  (DC.) C.B.  Clarke,  Comp. Ind. 268.  1876; HookX,  Fl.",12,ambiguous,white or purple,WHITE,"Brit. India 3: 407. 1881. Mulgedium rapunculoides D C , Prodr. 7: 249. 1838. Herbs, biennial or perennial; stems 50-100 cm high, erect, leafy, paniculately branched above. Leaves cordate or deltoid with incurved margins, hastate, 6-15 x 3-7 cm, finely membranous; upper middle with very broad, winged petiole; uppermost leaves ovate or lanceolate. Inflorescence a terminal panicle; peduncles drooping. Heads 1.5-1-7 x 0.3-0.4 cm, 8-15 flowered. Outer involucral bracts ovate or lanceolate, 3-4 x 0.5-1 mm, unequal; inner linear-oblong or linear-lanceolate, 15-18 x 1.5-2.5 mm. Ligules 1995] ASTERACEAE 293 5mm 3cm 4 W Q 1mm W- 72. Lactuca kashmiriana Mamgain & Rao : a. Habit; b. & c. Achenes; d. Inner bract. 294 FLORA OF INDIA • [VOL. 12 4mm 4mm 2mm Fig. 73. Lactuca lahulensis Mamgain & Rao : a. Habit; b. Achene; c. Outer bract; d. Inner bract. 1995] ASTERACEAE 295 white or purple. Anthers pinkish. Stigma pinkish. Achenes elongate, fusiform, 10-12 mm, slightly compressed, narrowed at both ends, smooth, with long, slender, brown beak. Pappus dirty white, 7-9 mm. Fl. & Fr. Sept. - Nov. Distrib. India: W. Himalayas, on open shady slopes in high elevation, 3000-4500 m. Jammu & Kashmir and Himachal Pradesh. Nepal and Pakistan. Sect. 6. PHAENKOPUS Cass. KEY TO THE SPECIES la. Stems much branched, bushy, conspicuously cottony woolly in the axils of lower leaves; achenes yellowish with much shorter beak",,,
7. Grewia denticulate Wallich  ex Prain  in Ann.  Roy. Bot. Gard.  Calc. 9: 10. t. 12.,3,ambiguous,flowers white or pale yellow,WHITE,"1901; Kanjilal et al, Fl. Assam 1: 167.1934. G. nagensium Prain in J. Asiat. Soc. Beng. 69:168.1900. Small trees or straggling shrubs. Leaves 10 - 18 x 3 - 8 cm, ovate-lanceolate or oblong-lanceolate, rounded at base, acuminate at apex, serrate, sparsely pubescent above, densely pubescent beneath, 3-nerved; petioles up to 6 mm long. Flowers in axillary or leaf-opposed umbellate cymes; peduncles up to 2.5 cm long; buds oblong, tomentose; pedicels up to 2 cm long. Sepals ca 1.2 cm long, lanceolate, tomentose. Petals white or pale yellow, ca 5 mm long, ovate; glands ca 2.5 mm long. Androgyno- phore appressed- villous. Ovary ca 2 mm across, subglobose, pubescent; stigma lobed. Drupes 8-16 mm across, subglobose or distinctly 2-lobed, rugose, stellate-hispid. Fl. May - Sept.; Fr. Dec. - Feb. Distrib. India: Arunachal Pradesh, Assam and Nagaland. Myanmar.",,,
7. Thesium  L.,23,ambiguous,flowers white or yellowish green,WHITE,"Annual or perennial herbs or rarely shrubs, often root parasites on grasses, decumbent or erect, slender with woody base, evergreen, often hemi-parasites on roots. Leaves alternate, usually sessile, linear or scale-like, 1 – 3-nerved; lateral nerves indistinct. Inflorescences apparently terminal, dichotomous racemes, often paniculate, rarely cymose or axillary, solitary. Flowers: bisexual, minute, white or yellowish green, with a slender pedicel bearing a linear leaf- like bract and 2 bracteoles; perianth campanulate or infundibuliform; perianth-tube cylindrical, tubular or funnel-shaped, adnate to ovary at basal part; perianth-limb divided above into 5 or rarely 4 linear-acute valvate lobes; each lobe hooded at apex; stamens 5 (or 4), inserted at the base of the perianth-lobes; filaments inserted; disc inconspicuous, connate to the base of perianth-tube; ovary inferior, sessile or slightly stalked; ovules 2 or 3, pendulous from a basal free, often flexuous or crumpled column; style short or long; stigma capitate or 3-lobulate. Fruit a small nut, often weakly ribbed, bearing remnants of perianth; exocarp dry, membranous, rarely fleshy; endocarp bony, slightly ridged; endosperm fleshy; embryo terete, straight or oblique; cotyledons small; radicle as long as or longer than the cotyledons. Temperate and subtropical regions of Old World, many in Africa, ca 325 species; 5 species in India. KEY TO THE SPECIES 1 a. Flowers sessile b. Flowers pedicellate 2 3 2 a. Plants non-parasitic; taproot system distinct, not stoloniferous b. Plants parasitic; taproot system indistinct, stoloniferous",,,"AUTO-FLAG: possible genus-level header (epithet token='L.', not lowercase) - likely describes the whole genus, not one species"
"24. Clematis roylei Rehder in J. Am. Arb. 22:575.1941. C. nutans  Royle, Illus. B ot",1,ambiguous,flowers cream-white or pale yellow,WHITE,"Himal. 51.1834; Hook.f. & Thomson in Fl. Brit. India 1:5.1872 (non Crantz 1763). Climbing shrubs; branches villous or sparsely so. Leaves pinnately 3 - 5-foliobte, 2-pinnate or decompound, 10 - 20 cm long; leaflets ovate-lanceolate or ovate-elliptic, rounded or oblique at base, entire or crenate or serrate-dentate along margins, acute to acuminate and simple or deft at apex, 2 -14 x 1 - 9 cm, hairy on both surfaces; petioles twining. Inflorescences axillary, 3 to many-flowered, pubescent panicles; pedicels up to 3 cm long. Flowers cream-white or pale yellow, 4 - 8 cm in diam. Sepals 4 - 5, erect or spreading, broadly oblong, recurved or revolute at tips, villous outside with tomentose 1993] RANUNCULACEAE 75 margins, glabrous inside, Filaments linear, 1.5 2 cm long, hairy towards base only; anthers mucronate; connectives not much produced. Achenes ovoid-ellipsoid, com­ pressed, silky hairy with 2 - 2.5 cm long feathery tails. India and Nepal. KEY TO THE VARIETIES la. Leaves normally 5-foliolate, veiy rarely 3-foliolate; sepals spreading b. Leaves usually 3-foliolate, rarely 5-foliolate; sepals erect or suberect 24.1. var. patens 24.2. var. roylel 24.1. var. patens (Haines) Kapoor in Bull. Natl. Bot. Gard. Lucknow 124:64.1966. C. nutans Royle var. patens Haines, For. FI. Chotanagpur 140.1910. FI. Nov.-Dec. Distrib. India: Bihar (Singhbum) Endemic and rare, known only from type locality. 242 . var. roylei Hindi: Nakchikni (Dehra Dun); Sant.: Bonga-khanti. FI. Sept. - Feb.; Fr. Dec. - April. Distrib. India: Shaded places in forests along banks of rivers or streams, 500 - 2200 m. Himachal Pradesh, Uttar Pradesh, Bihar, Madhya Pradesh, Orissa and Andhra Pradesh. Nepal.",,,
"1. Brucea javanica (L.) Merr. in J. Am. Arb. 9:3.1928; Nooteb. in Steenis, Fl. Males,",4,ambiguous,flowers reddish or greenish-red or purple,RED,"ser. 1.6: 211.1962. Rhus javanica L., Sp. PI. 265. 1753. Brucea sumatrana Roxb., Hort. Beng. 12.1814; A.W. Bennett in Hook, f., Fl. Brit. India 1: 521.1875. Evergreen, foetid shrubs or small trees, 1 - 6 m high, often epiphytic; branchlets stout, tomentose. Leaves 2 5 - 5 0 cm long; petioles 6 - 1 5 cm long; leaflets 3 - 15, ovate-oblong to ovate-lanceolate, acute or obtuse at base, acuminate at apex, 4 -14 x 2 - 5.5 cm, densely yellowish-pubescent beneath, sparsely hairy above, sometimes glabrous; petiolules slender. Flowers (reddish or greenish-red or purple) in axillary pubescent panicle of cymes. Panicles, 15 - 30 cm long; bracts deltoid, minute. Male flowers with slender pedicels. Sepals 1 -2 mm long, pubescent. Petals linear-spathulate, 1-2 mm long, sparsely pubescent or glabrous; filaments subulate. Female flowers with pedicels up to 2.5 mm long. Sepals and petals as in male flowers. Stigma free, ca 1 mm long. Nuts 1-4, ovoid, somewhat compressed, ridged, 4 - 5 x 2.5 - 3.5 mm, glabrous, black; stone reticulate. Fl. Jan. - July; Fr. July - Nov. 1997] SrMARUUBACEAE 415 Distrib. India: Arunachal Pradesh, Assam, Nagaland, Meghalaya, Kerala and An- daman Islands. Asia and Australia. Uses. Plant astringent; seeds used in amoebic dysentery.",,,
"6. Dianthus deltoides  L., Sp. PI. 411.1753; Edgew. & Hook. f. in Fl. Brit. India 1:",2,ambiguous,"petals pale flesh-coloured to rose-purple, rarely white",WHITE,"214.1874. Herbs, caespitose, scabro-puberulent; stems slender, ca 25 cm high, terete, forked. Radical leaves oblanceolate; cauline ones linear-lanceolate, acute at apex, up to 1.2 cm long, 3-nerved. Flowers ca 1.8 cm across, shortly pedicellate, fragrant; bracteoles 2 (-4), ovate, acute, spreading, coriaceous, scarious-margined. Calyx slender; teeth lanceolate, acuminate, scarious-winged, 7-nerved, often dark-coloured. Petals pale flesh-coloured to rose-purple, rarely white; limb obovate, ca 7 cm long. Anthers oblong, purple. Capsules cylindrical; seeds smooth, reticulate. Fl. July - Aug. Distrib. India: Jammu & Kashmir (Ladakh). China (Tibet), Japan, Russia and Europe. 1993 ] CARYOPHYLLACEAE 531",,,
23. Zanthoxylum  L.,4,no_mention,no flower colour mentioned,UNKNOWN,"Shrubs, scandent, climbing, or erect or trees; evergreen or deciduous, dioecious or monoecious, aromatic, often armed with prickles which are borne on elevated, conical or pyramidal, corky protruberances. Leaves alternate, trifoliolate to imparipinate or paripinnate; petiole and rachis winged or not; leaflets 3 - 33, subsessile to shortly petiolulate, opposite to alternate, often asymmetric, entire to glandular-serrate. Inflo- rescence terminal and/or axillary, racemose, cymose or paniculate. Flowers smalLj, unisexual or rarely bisexual. Perianth of 4 to 8, irregularly uniseriate, undifferentiated segments or biseriate with 4 or 5 outer sepals and 4 or 5 inner petals. Stamens 3 - 5 (-8), free, alternate with petals, in carpellate flowers reduced to staminodes or absent. Disk flat to pulvinate or obscure. Gynoecium of 1 - 4, sessile or stipitate, distinct or only partially united carpels, in staminate flowers rudimentary or absent. Ovary 1-locular, each with 2 collateral pendulous ovules; styles coherent to divergent; stigma capitate, distinct or coherent. Fruits of 1 to 4, distinct or partially coherent 1-seeded 2-valved follicles, exocarp firm or fleshy, glandular-punctate, or pustular, red or black, endocarp cartilaginous, straw coloured, detached or adherent; seeds ovoid to subglobose, black or reddish, shiny, testa crustaceous, often hanging from opened follicle by a funiculus on maturity, endosperm fleshy. Pantropical with some species rarely extending to temperate zones of E. Asia and one in N. America, ca 220 species, 12 in India. Literature. BABU,CR.(1974) 1977.The genus Zanthoxylum Linn. (Rutaceae) in India. Bull.Bot. Surv. India 16:48-71. BRIZICKY,GK. (1962).Taxonomic and Nomenclatural notes on Zanthoxylum and Glycosmis (Rutaceae). J. Arn.Arb.43: 80-93. FOSBERG.F.R. (1958) ""Zanthoxylum""L., ""Xanthoxylum"" Mill, and Thylax"" Raf. Taxon 7: 94-96. FOSBERG, F i t . (1959) Typification of Zanthoxylum. Taxon 8: 103-105. HARTLEY, T.G. (1966) A revision of the Malesian species of Zanthoxylum (Rutaceae). J. Arn. Arb.47: 171-211. Notes. The taxonomic delimitation and nomenclature of Zanthoxylum L., sensu stricto (with an undifferentiated uniseriate perianth) and its segregate Fagara L. (with biseriate, differentiated perianth) has been a subject of much controversy among earlier taxonomists. Brizicky (1962) based on his observations on species with perianth struc- ture as transitional to Fagara type proposed that simple perianth of Zanthoxylum was 1997] RUTACEAE 377 most likely a secondary condition derived by reduction from that of Fagara type due to abortion of some or all sepals. He considered Fagara as a subgenus under Zanthoxylum. Hartley (1966) while revising Malesian species of Zanthoxylum demonstrated what was called 'a complete transition between Fagara and Zanthoxylum types of perianth' in three staminate specimens of Zanthoxylum dlmorphophyllum from China. He, there- fore, united both Zanthoxylum and Fagara under one genus. This view was endorsed by Babu (1974) who revised the genus in Indian region, with 13 species including 3 new species viz. Z. burkillianum (from Abor hills (Arunachal Pradesh), Z.pseudoxyphyllum (Manipur) and Z. nepalensis (Nepal). KEY TO THE SPECIES la. Petiole and rachis narrowto broadly winged; perianth of uniseriate or irregularly biseriate 4 - 8,undif- 2 ferentiated segments b. Petiole and rachis wingless; perianth of biseriate, 4 or 5 sepals and 4 or 5 petals 3 dary nerves of leaflet sup to 30 pairs, prominent 2a. Branchlets ferruginous-pubescent; inflorescence in leaf axils, short, glomerate, paniculate cymes; secon-",,,"AUTO-FLAG: possible genus-level header (epithet token='L.', not lowercase) - likely describes the whole genus, not one species"
5. Ampelocissus  indica  (L.)  Planchon  in J. Vigne Amer.  8: 375.  1884;,5,no_mention,no flower colour mentioned,UNKNOWN,"Shetty & P. Singh in Taxon 37: 169. 1988. Vitis indica L., Sp. PI. 202. 1753; M. Lawson in Fl. Brit. India 1: 653. 1875. Ampelocissus arnottiana Fig. 57. Planchon in DC. Monogr. Phan. 5: 379. 1887. Kan.: Huttige balli, Palkanda; Mai.: Chembravalli; Tarn.: Sambravalli. Slender climbing shrubs; branches terete striate, ferruginous-woolly. Leaves simple, broadly ovate, sometimes angled, 10-30 x 8-20 cm, acuminate at apex, cordate at base, dentate-serrate at margins with the teeth hardened at tip, coriaceous, glabrescent above, ferruginous tomentose beneath; petioles 2-8 cm long. Inflorescences dense racemes of umbels, 3-5 x 1 cm, peduncles up to 9 cm long; tendrils simple, ca 10 cm long; primary branch of inflorescence ca 1 cm long. Flowers ca 2 mm long, reddish brown; pedicels ca 2 mm long. Calyx saucer-shaped, truncate, glabrous. Petals incurved at apex, ca 2 mm long, glabrous. Stamens ca 1 mm long. Disc elongate, covering most of ovary, 5-furrowed. Ovary ca 1 mm across, glabrous; stigma sessile, concave. Berries globose, ca 1 cm across. Seeds suborbicular in outline, ca 1 x 5.5 mm, mucronate at base; adaxial surface with a longitudinal ridge and a broad groove on either side; abaxial surface with an elliptic chalazal knot from which very fine fissures radiate towards margin. Fl. & Fr. : June - Feb. Distrib. India : Evergreen forests of western Ghats from Konkan southwards. Goa, Karnataka, Tamil Nadu and Kerala. 2000] VITACEAE 255 5cm \ V V w ^ > Fig. 57. Ampelocissus indica (L.) Planchon: a. Habit; b. A flower bud; c. Petals; d. Gynoecium; e. Seed, adaxial surface; f. Seed, abaxial surface. 256 FLORA OF INDIA [VOL. 5 Sri Lanka. Note. Chromosome Number 2n=40 [Vatsala, P. in La Cellule (Louvain) 61: 193-205. 1960-sub ""Ampelopcissus arnottiana""]. Uses. The juice of the roots mixed with coconut kernel is employed as a laxative and blood purifier; it is also considered an alterative and diuretic. The juice of the roots mixed with oil is used in eye diseases and mixed with coconut milk is applied to ulcers. Fruits are said to be sweet and palatable.",,,
"1. Byrsonima  crassifolia  (L.)  H.B.K.,  Nov. Gen.  Sp. PI. 5:  114.  1822.  Malpighia",4,no_mention,no flower colour mentioned,UNKNOWN,"crassifolia L., Sp. PI. 425. 1753. Trees. Leaves ovate, acute or somewhat obtusely acute at base, obtusely acute or shortly acuminate at apex, revolute along margins, 9-11 x 4-6 cm, glabrate above, sub-velutinous or partly glabrate beneath, velutinous on nerves, densely so on mid- nerve; petioles 1-25 cm long; stipules ovate, 3-5 mm long. Racemes elongate, many- flowered, 4-14 cm long; velutinous, pedicels 8-13 mm long, densely appressed brown-hairy; bracts ovate, 2-5 mm long. Flowers 1.5-2 cm across; buds ovoid, ca 5 x 3 mm across. Calyx-lobes ovate, 2-3 x \5-25 mm, glandular. Petals 4-5 x 5-9 mm, suborbicular. Filaments 2.5-3 cm long, pilose; anthers linear or oblong, 2.5-3.5 mm long. Ovary often glabrous. Drupes globose, 5-7 mm. Fl. & Fr. May. Cultivated in Uttar Pradesh and W. Bengal. Tropical America. 2.Byrsonimalucida (Miller) L.C. Rich.in A.L. Juss., Ann. Mus.Hist. Nat. 18:481.",,,
"7. Drypetes gardneri (Thwaites) Pax & K.Hoffm. in Engl., Pflanzenr. IV.147.xv (heft 81):",23,no_mention,no flower colour mentioned,UNKNOWN,"270. 1922; Chakrab. et al. in J. Econ. Taxon. Bot. 21: 264. 1997. Hemicyclia gardneri Thwaites in Hooker’s J. Bot. Kew Gard. Misc. 7: 271. 1855 & Enum. Pl. Zeyl. 287. 1861; Hook.f., Fl. Brit. India 5: 338. 1887. H. travancorica Bourd., Forest Trees Travancore 329. 1908; Gamble, Fl. Madras 2(7): 1300. 1925 (repr. ed. 2: 910. 1957). Drypetes travancorica (Bourd.) S.K.Jain ex Santapau in Indian Forester 92: 643. 1966. Mal.: Vellei-pillai. Trees, up to 18 m tall; branchlets tomentellous to thinly puberulous, glabrous in age. Leaves elliptic to oblong-elliptic or ovate-lanceolate, unequal at base, crenulate-denticulate or serrulate or sometimes entire along margins, tapering and subacute or acuminate at apex, 2.5 - 9 x 1 - 3 cm, thinly coriaceous to chartaceous, glabrous above, puberulous on midrib or glabrous beneath; lateral nerves very slender, 6 - 12 pairs; petioles 2 - 6 mm long. Inflorescences axillary. Male flowers: pedicels 3 - 6 mm long; sepals 4 (or 5), obovate or triangular-oblong, 2.5 - 5 x 1.5 - 4 mm, tomentellous outside; stamens (8 -) 12 - 25, 2 - 4 mm long; anthers oblong, ca 1 mm long; disc curved along margins. Female flowers: pedicels 5 - 8 mm long; ovary obovoid, ca 2 x 1.5 mm, 1-locular, appendiculate, glabrous; style ca 0.5 mm long; stigma flabelliform or reniform, ca 0.5 mm across. Fruits obovoid (or ovoid, as recorded in literature), somewhat flattened, ca 10 x 7 mm (also reported to be ca 18 mm long), thin-walled, smooth, glabrous; pedicels ca 1 cm long. Fl. & Fr. Sept. - June. Distrib. India: Evergreen forests of southern parts of Western Ghats, at about 300 m altitude, rare. Tamil Nadu and Kerala. Sri Lanka.",,,
2. Osyris  L.,23,no_mention,no flower colour mentioned,UNKNOWN,"Evergreen glabrous shrubs, dioecious; branches ribbed, angular. Leaves alternate, numerous, subsessile, entire, pinnately nerved. Inflorescences axillary; male ones cymose; bisexual and female ones often 1-flowered; bracts and bracteoles on male inflorescences caducous. Flowers: trimerous, unisexual or bisexual. Male flowers: shortly pedicellate; perianth 3 or 4 lobed, each lobe bearing a single stamen; anther-thecae separated, sterile in female flowers. Female flowers: solitary, axillary; perianth-tube short, solid, adnate to the ovary; perianth-lobes 3 or 4, triangular, valvate with a tuft of hairs at the face; stamens sterile, short, inserted at the base of perianth-lobes, alternating with the lobes of the disc; ovary inferior, enclosed in the solid perianth-tube; ovules 2 – 4, pendulous from a short stout central placenta; style short or long; stigma minutely 3 – 4-fid. Fruits with an apical scar; seeds globose; embryo small, terete or with dilated cotyledons, in the centre of copious fleshy endosperm. Southern Europe (Mediterranean regions), Africa to India, ca 6 species; one in India. Osyris quadripartita Salzm. ex Decne., Ann. Sci. Nat., Bot. Ser. 2, 6: 65. 1836. O. wightiana Wall. [Cat. no. 4036. 1831, nom. nud.] ex Wight, Icon. Pl. Ind. Orient. 5: 17, t. 1853. 1852. O. arborea Wall. [Cat. no. 4035. 1831, nom. nud.] ex A.DC. in DC., Prodr. 14: 633. 1857; Hook.f., Fl. Brit. India 5: 232. 1886; Kanjilal et al., Fl. Assam 4: 130. 1940. O. arborea var. puberula Hook.f., l. c. 232. 1886. Kan.: Kuriganda; Mar.: Popli. Shrubs or small trees, semi-parasitic on roots of hosts, up to 3 m tall, twiggy with angled branches. Leaves crowded on branches, ovate to elliptic-oblong, elliptic-lanceolate or obovate- orbicular, acute or attenuate at base, obtuse, rounded and sharply mucronate at apex, 1 – 4.5 x 0.4 – 3 cm, with a single prominent vein on the lower surface; petioles 1 – 3 mm long. Flowers: minute, polygamous, bi- or unisexual, in axillary peduncled fascicles, racemiform cymes, umbels or clusters, shortly pedicelled; peduncles 4 – 5 mm long; bracteoles linear, 1 – 1.5 mm long. Male flowers: in small peduncled axillary 5 – 10-flowered umbellate clusters; pedicels ca 2 mm long; perianth ca 1.5 mm long; perianth-lobes 3 or 4, triangular, concave, ca 1.5 X 1 mm, enclosing a prominent disc in the middle; stamens stalked, transversely dehiscent. Female and bisexual flowers: mostly solitary, axillary; pedicels 5 - 15 mm long; perianth-lobes 3, urceolate, adnate to the ovary; style very short, thick; stigma peltate, with 3 or 4 recurved lobes. Fruits drupaceous, globose or broadly ellipsoid, with a prominent disc at top, 4 - 6 x 3 - 5 mm, yellow to reddish when ripe. 6 2 FLORA OF INDIA [VOL. 23 Fl. & Fr. Aug. – April. Distrib. India: Subtropical Himalayas, NE. India, Central India and peninsular India, often on rocky places, up to 2000 m altitude. Himachal Pradesh, Uttarakhand, Sikkim, Arunachal Pradesh, Nagaland, Manipur, Orissa, Madhya Pradesh, Andhra Pradesh, Goa, Kerala and Tamil Nadu. Sri Lanka, Nepal, Bhutan, Myanmar, Thailand, Indo-china, China, Africa and S. Europe. Use. The leaves used as a substitute for tea in Garhwal Himalayan areas of Uttarakhand. Chromosome number: 2n = 30 (Virendrakumar & Subramanyam, Chromosome atlas of flowering plants of Indian subcontinent, Vol. 1. Dicotyledons).",,,"AUTO-FLAG: possible genus-level header (epithet token='L.', not lowercase) - likely describes the whole genus, not one species"
"1881. Herbs,  biennial  or  perennial;  stems  ca  30-70  cm  high,  glabrous  or  rarely  hirsute,",12,no_mention,no flower colour mentioned,UNKNOWN,"grooved, branched, leafy. Radical leaves absent; cauline many, alternate, crowded, linear or linear-oblong, narrowed at base or often with rounded base, usually serrate-toothed, rarely entire, 4-10 x 1-1.5 cm, sessile; uppermost linear-lanceolate. Heads broadly cylindric; 1-2 x 1-1.5 cm; peduncle slender, bracteate. Outer involucral bracts ovate or ovate lanceolate, 4-6 x 1-1.5 mm, blackish when dry; inner blackish, linear-lanceolate, 8-12 x 1-1.5 mm. Ligules yellow, stamens 5. Achenes blackish, oblong or oblong- lanceolate, 3-4.5 mm long, subcompressed, faintly ribbed. Pappus yellowish, 5-8 mm long, soft. A variable species with 2 recognised varieties. KEY TO THE VARIETIES la. Stems comparatively tall and thick b. Stems short, slender 4.2. var. umbellatum 4.1. var. lanceolatum 4.1. var. lanceolatum Hook.f., Fl. Brit. India 3: 400. 1881. Fl. & Fr. Aug. - Oct. Distrib. India: Jammu & Kashmir, Endemic. 4.2. var. umbellatum Fl. & Fr. Aug. - Oct. Fig. 58. Distrib. India: W. Himalayas on open hill slopes, 2000-4000 m. Jammu & Kashmir, Himachal Pradesh and Uttar Pradesh. China.",,,"AUTO-FLAG: species_id is not a real taxon heading (matched mid-description text) - verify the row before labelling, may need to re-check raw text"
22. Vernoniu  fysoni  Calder  in  Rec.  Bot.  Surv.  India  6:  343.  1914.,13,no_mention,no flower colour mentioned,UNKNOWN,"Undershrubs, erect or subscandent, 2-3 m tall; stems striate, tomentose above. Leaves alternate inapentastichous arrangement, lanceolate, acute, faintly serrate in the upper half, up to 12 x 3.3 cm, glabrous above, white tomentose beneath. Heads in corymbs, up to 5 mm across ca 15-flowered, peduncle tomentose. Involucral bracts about 4-seriate; outer ovate, ca 1 mm long, apiculate, sparsely tomentose on the upper margins; inner linear, ca 5 mm long, acute-apiculate. Achenes ca 2.8 mm long, 10-ribbed, glandular between the ribs. Pappus hairs uniseriate. Fl. & Fr. Feb. Distrib. India: South India, in light sholas. Tamil Nadu; rare. Endemic.",,,
12. Aoxyphylla,4,no_mention,no flower colour mentioned,UNKNOWN,"8a. Branches and leaves covered with long, flaccid spreading hairs; smaras linear-oblong 7.Ahirsuta b. Branches and leaves not as above; samaras orbicular to suborbicular 9 1997] MALPIGHIACEAE 3 Leaves abruptly terminated by broad-based acuminate tip b Leaves not as above 10a. Samara wings auricled at base b. Samara wings not auricled at base 11a Leaves coriaceous, abruptly cuspidate at ape^ b. Leaves herbaceous, acuminate at apex 12a. Samaras cristate on dorsal wing b. Samaras ecristate 13a Leaves and inflorescences white-woolly or tomentose;samaras retuse at apex b Leaves and inflorescences rusty or flavid-villous; samaras rounded at apex",,,AUTO-FLAG: could not find a second token (epithet) - inspect species_id manually
